thumb_angle,index_angle,middle_angle,ring_angle,pinky_angle,thumb_index_dist,index_middle_dist,middle_ring_dist,palm_angle,label
110.18334807414406,172.9097934213014,175.8279410194178,176.54448422831754,177.51828893989287,0.2027658551407395,0.040630198702041175,0.04103962070331421,58.6663688344786,B
107.68248571455446,172.86277151021372,175.8700320300014,176.47725714483423,177.4167119945129,0.19964395775370908,0.04179429517234348,0.03827723235489783,58.443133191884314,B
115.21566160149507,172.8198227118399,175.59884080218603,176.5280547817477,177.46641525926682,0.19898497066127382,0.04073353744819232,0.038487399108349994,58.80339394756577,B
108.99780967518896,172.75381518075298,175.61630542342135,176.35847599511175,177.23304944116032,0.19938392351266507,0.04106088116799784,0.03634028289761141,58.75564414293266,B
105.36736010798788,172.49741573616396,175.78700626211,176.61071558220243,177.68077092193442,0.19829529307482893,0.04065990695828624,0.03691414407250584,57.17653443133488,B
103.22504669402709,172.6084277795195,175.93175751580037,176.72076896858465,177.7351397454986,0.19792334271441678,0.041514281815752216,0.03803074988553859,58.322190066440434,B
102.2303871899828,172.9272584555577,176.2146960096961,176.57787215967159,177.39121911745727,0.1989631274880372,0.041408628506207766,0.03663807922596403,57.282676341581215,B
99.90746671238362,172.70496870449543,175.89600053049196,176.39467775256094,177.24389873341943,0.20403621036352995,0.04082102586125046,0.038960623161719526,56.78639212585195,B
104.81905232126418,172.92157922396174,176.09591862304478,176.78468346432584,177.369350014308,0.1992240604302284,0.04155744202173063,0.03742757252806449,58.67143071616576,B
104.34822168732184,172.7280460324529,175.88921210442018,176.74047829900664,177.53715164476972,0.20094905490283455,0.040958435414050254,0.03871553246937963,57.301825112587416,B
100.30187180711134,172.72240386853576,176.0867224625989,176.64929163734692,177.45941761885467,0.2029685070480389,0.04098962571104603,0.03764598951187206,56.88665700824664,B
100.7496242508193,172.80024688321103,176.03266028065497,176.4560429642372,177.38885111994514,0.2041008316748177,0.04119246068280845,0.0378252228212095,57.5973784939256,B
100.047142433226,173.08091725183186,176.09910774573373,176.35013968278182,177.38520406665734,0.20754462990832054,0.04207401388378971,0.03910238608566805,58.047183151843164,B
96.38486079839922,173.50547212315055,176.58062664123491,177.18429477007905,178.26820154872107,0.20965426185201017,0.041332963021305576,0.04133959782470313,57.657431967944255,B
173.30137957728527,146.60499796744386,135.485228052848,136.36526999122782,156.10020166771272,0.18896504511555987,0.040175172438997986,0.030827682894261244,70.91042648551343,C
169.77294011417533,144.781643925896,132.94033960622698,134.18212014571242,156.13832729794623,0.19393429491072894,0.03533863034114782,0.028444215304921697,73.01960149835571,C
167.88341687436457,146.52603895408387,131.94224161708655,133.88233179777498,156.77626568481858,0.19688901130661704,0.03420401118949778,0.027831865922293322,72.47265220301773,C
168.05278630942823,146.2909138709542,133.19321003440564,135.1304986331145,155.77922033638075,0.19404014831542699,0.03977577384172604,0.0322858018249718,71.17248623334864,C
172.25150622901555,145.74625246498056,130.8578067546653,132.37045205147425,155.58233456203124,0.19177693390227982,0.03411718057624252,0.026282204569364642,72.07569469367968,C
168.6862494508991,145.8615467598567,133.24216853373238,134.21226622843753,155.90731359946537,0.19383472439824065,0.030172779008127395,0.02339867230434067,73.9630141427581,C
168.07537727830612,144.90294180111604,132.61444327070467,135.2251546191247,156.39969680379411,0.19323382367116831,0.03342293672181506,0.028735733799897092,73.65958575688671,C
170.10278473510047,144.7750497779895,131.2453353013722,132.62939393805325,153.79469475296779,0.19044700725505032,0.04090972943517663,0.03230674367704845,70.25716877067677,C
167.50126675821366,144.565760817476,133.5849796108709,135.3250515491006,156.8637484362966,0.19211118739614763,0.031824073456937385,0.025808619377449275,74.69387877210659,C
169.80316101541632,144.89224521683465,134.61925036522243,136.2916671477232,155.41251219474356,0.18790971994300446,0.03723351768787052,0.03050116839395752,72.9147265881541,C
169.03923240498676,144.64897582755034,132.07954211171557,133.59001613802877,155.01641741960518,0.1922203557849237,0.02965991250082686,0.023613152095589757,74.45552467496208,C
167.7777705505999,143.303346912549,133.71223536626061,135.10668113453102,155.91966650914654,0.19276504627896263,0.030301003300376387,0.024331594536394646,74.43518024188278,C
170.5323109592764,145.18236509156034,133.30102203011904,135.30943741276715,155.9386891436337,0.18840643535589183,0.029245690087921623,0.025982463760779218,74.99061122927353,C
173.28671642295694,145.3551915192486,133.60603681444536,135.06774180764592,155.12274453841198,0.19026058011434913,0.030872495267269505,0.02535246468450804,72.71077131456963,C
171.7890828277065,145.25417907276307,130.6037868255376,131.9622468282322,153.6116358274713,0.18972095531232835,0.037018162869098446,0.029364948739750308,72.16157454063983,C
170.42709220478073,144.14248858547788,131.36618155792263,133.60688995300848,155.59897010809422,0.18773895633241572,0.03433844412059158,0.029230403938615465,72.92907843111495,C
171.82062115086327,144.17615996233278,132.35078591036537,133.15334182044276,154.67998239096673,0.1897284360403381,0.029800334962050996,0.024162253616968263,74.52681609772087,C
168.00107118221587,144.51329140567393,131.2143984968431,133.207676301525,157.13217577738305,0.1906617605979129,0.03195326042410032,0.025795392270845863,73.36359327901066,C
173.11091125589402,143.0022116063291,130.4897386869143,133.06539022781118,156.53736809936845,0.1877255735845964,0.031683069288042646,0.026614056913758892,72.71795618642078,C
173.4881328642078,145.6479971081981,133.44601295019783,135.5601931640331,156.88234082677744,0.1879899588056209,0.03007287223519089,0.025335338373987357,74.02651560470309,C
174.3449364174887,144.9616783958239,133.55996519250945,135.68423934904746,156.4606531669429,0.18553075398799376,0.034545603607029234,0.027275808835115465,71.8131330271279,C
170.66954647010718,142.20208082614087,129.17034790787218,131.54232137380222,154.10612139990425,0.18201529365762845,0.03826332052917234,0.028466436880152886,70.40201423767559,C
171.30075503124556,142.70486425279097,129.1351984638771,130.72549539180497,153.09840936485804,0.18577583347147786,0.03341159333215692,0.02361540160928772,71.41624813984866,C
169.59093299274747,142.1153160372343,130.42662935446913,132.0583727119055,153.92923109258902,0.18264042094404667,0.03443635930190818,0.026365869128186215,72.74818422391232,C
172.0243109753274,145.7381562045135,133.94176866217924,134.54974634456545,153.99636996183855,0.1827173977033983,0.03678274417757081,0.02748595391086041,71.84025959040525,C
175.20268513623162,144.65820155005161,134.98934190847552,135.61068037116482,155.8798281311176,0.17589200566539454,0.03333446241186012,0.024941477576141468,75.14162852211204,C
174.18333979075433,145.3667670171663,132.62587604182374,133.81867904954908,154.77712781251967,0.1792699337772969,0.033612746415222564,0.02563242762122627,74.3490847184617,C
173.7363147555147,145.5282831339416,133.9153054121689,135.30445589003926,155.6167353544579,0.18094058369156008,0.030285254837263745,0.023215656393485103,74.20164176518483,C
171.1038942173603,145.20888074028213,132.73616207777192,134.57066496757264,153.2047078841842,0.18160861429639957,0.04031175157770047,0.030346636494082143,70.71002909733951,C
172.57940670692454,146.1979104027117,133.72991320176453,134.587071976993,154.50297536533046,0.18432825105841624,0.03073348957732449,0.022774737211991837,74.12958289100652,C
173.01784377838231,178.542596673705,88.72387827024514,90.88465229299203,98.7898717448401,0.2095090916433161,0.19501490477564176,0.021170573337306445,33.95292434581466,D
173.91982954021537,178.58636177198804,88.86637931138863,92.02027274765292,98.96436999886836,0.2114078401302602,0.19817347042193936,0.019042894123024613,32.39297832009498,D
174.43872621001427,178.47499563899464,88.45299860338753,90.94089235708233,100.6923842141811,0.21437803048394466,0.19738699554837516,0.019983452062114746,35.23650254826281,D
174.59088347710025,178.36071097922414,87.81308003542843,89.7383840722817,98.89544572480095,0.2135611654261212,0.19544024527301074,0.020450383916339954,37.92321187526916,D
174.39275171473903,178.65559165084517,86.9048185243289,89.70475656407817,98.92470875598403,0.21215230573477717,0.19583226123942116,0.019715482317754274,36.192513024149484,D
174.83395167940026,178.54213872437273,87.57010268506228,90.99485572420151,101.14742207483889,0.21041377472343953,0.19289927003478424,0.020377405007786974,35.78276628218569,D
174.17511728580973,178.1079034955608,88.38346001226165,91.99641660647531,101.63459089952026,0.21222788496098058,0.19590110848758893,0.019404381161614553,31.552653137793037,D
174.2910605673589,177.82481613178416,88.26872651034847,91.65673003855845,100.81160433100938,0.21020258453049628,0.19658128115118498,0.02025856214643043,35.99601963773169,D
174.59178865014061,178.65289170500392,87.6804260763735,91.09337908251145,100.34063911087097,0.2107640308381549,0.19500958488970685,0.02022878115506775,33.04008241247819,D
174.1894877930248,177.9881859800104,89.50043432416486,91.38735637947423,100.0108762323925,0.21076513365657343,0.19773112310382737,0.02115476233795139,36.29241884631877,D
175.27821527549708,178.52269463692656,87.6937276838289,91.25133274630677,99.53025938230441,0.21009650754750242,0.1956184810132287,0.02101776340639832,36.234476459578204,D
174.4457152369407,177.9566838996437,87.6258156685932,89.76551785346571,97.68828964279764,0.2093360289256458,0.19515872872114925,0.0204466679854604,35.13448431875326,D
175.12810300757337,178.43251590414377,88.02876033191073,90.8019097940403,101.58941372950923,0.21214301020384546,0.19556029673605946,0.022168552556235486,34.99540503131013,D
174.64269883492517,178.4766407012798,88.03379228410486,89.8164446530239,98.79019784410502,0.2102500236134933,0.19511583028191085,0.021485841847231943,33.92239203756426,D
174.90540856160248,178.49413247877933,88.66388909386325,90.76572799404714,99.69805789239366,0.20999287575110565,0.19618417305123698,0.020938219597655995,34.50402721101782,D
175.30598687425717,178.35053099721907,88.77248224501923,91.28947690287725,99.34175687081519,0.2106899328477247,0.19578877672861417,0.02154462431134934,32.017023883333266,D
175.42824122336634,177.7388347856369,89.05982476083642,91.38489411773237,100.07104030242871,0.21110143688568445,0.19587177062682587,0.02103930256277614,36.44093682147734,D
175.40888615804877,178.18145024124252,88.30204069688328,91.53559585540253,100.2345419571266,0.2105392720278604,0.19585539935166224,0.02085840475468192,33.331838236432915,D
175.1133682828808,178.04830224565373,90.44097671621732,92.65382515542512,100.12951018400119,0.2088143005261815,0.19649029084234956,0.02016168502262494,35.082165469949935,D
175.45768645270448,177.848326572729,90.15517363559518,92.9397499372742,101.17570020312571,0.21084260935942223,0.19876574964185575,0.020823829319262337,36.242349830499144,D
175.2607245605465,177.96786666968515,89.20120432410793,92.2340234535589,102.07209811607282,0.20861049540508328,0.19472822994863756,0.020319685618048106,35.396075850211226,D
174.66570290405215,178.57311060804858,88.95773894303275,92.62509385115166,100.46250716934199,0.2083461183336846,0.19448159720607133,0.02174533902681602,31.897041393942285,D
174.53299408909496,178.0939532258973,88.42444678235684,90.95090716345779,97.73457142076565,0.21067794785669292,0.19657797095733762,0.020735448678609592,34.48214228956711,D
173.13974095902958,177.71093990155615,87.79022222626264,90.69428135240587,101.12191267665133,0.21182757374280273,0.19739286496903813,0.021881711599729767,32.85374819303871,D
174.36411914487098,178.08253632010093,89.95594623853465,92.76648104869244,101.10472313283134,0.20961885745032433,0.1937125929527414,0.019312487980173546,33.11304231548585,D
173.75437044678355,177.89526669265567,88.01474530011993,91.33130953040555,98.6262833841044,0.2079031206010149,0.19267042192718078,0.019887252636544367,33.382342390593344,D
174.41796564403714,178.04754436570636,87.20161161861768,90.81196570407833,98.5644995048399,0.20834687794299636,0.19403588427001733,0.0207296233811718,36.977562414304096,D
172.8966412300362,178.24809774423983,89.34346510778869,91.21657728214899,97.71847952264876,0.20779353476791274,0.1912334669724151,0.02034789982254543,33.78814789259298,D
173.32610574083552,178.04336593241368,88.1950168734837,91.68394054558239,99.66408437165764,0.20838978082729967,0.19122311478029305,0.020217208441794324,35.98839585287123,D
174.7018611608079,177.9630635207597,89.5979092517316,93.00641211523386,101.31820280222462,0.20661801145043843,0.19330954809967746,0.019620441709187475,32.76425353662283,D
120.32053195370548,60.10485973068972,34.061063562014,17.769420408765242,21.543977834063135,0.10389343832971384,0.029936446934202894,0.030701079806793066,61.132907507131726,E
108.80450750889653,56.246877595403504,32.354399704653474,17.69312140567739,18.447924358587827,0.1051627119204841,0.031843123323931195,0.029565572863085598,61.19865488876729,E
126.3661945290643,62.538536920062846,35.12292232024081,19.28048485670726,19.89224297428589,0.10270043392463425,0.03051930812962625,0.02878734122500481,61.68211601970698,E
123.14217266683215,62.440452591746,33.612941199787656,17.47149406964948,19.388438999025638,0.10369549390520139,0.029278447518157075,0.028751920052909524,61.70421251885147,E
119.79932977722088,67.07112259509617,34.74743851954327,17.834121618943986,19.70934630639231,0.10742929712760126,0.030489474061238576,0.027837416144995634,61.85797316759959,E
123.88019705301019,57.99813709463977,31.996418298106263,16.27353119652776,19.004596454435674,0.10109264651548183,0.030678418478745893,0.02732862013381412,61.11667095020633,E
125.8196022159139,62.135638994417185,37.73511035613226,19.701125328949228,21.75527872573924,0.10166812704849668,0.03159861763043605,0.029692130764800026,61.31863397635293,E
123.5738892374106,68.78966136605057,38.9000182839912,19.192650911523444,26.742392908645748,0.10503046875349757,0.031688288453092295,0.02817133806110205,60.968703510029,E
126.62414322518221,64.56247350558608,37.052654232006596,19.246971950411535,24.02267160298271,0.10274249049831827,0.031127952320756054,0.028848156225155935,61.9970356444844,E
125.85774172659936,61.630230934060556,35.914929636574726,19.449374516271824,23.450397154534706,0.10169206445676256,0.029805958847401188,0.028742729569246443,61.259103416997455,E
126.27695122426128,67.0415665730918,36.945383029248646,17.286813343046404,19.436656307995015,0.10367294611638346,0.03343439337591419,0.027876517301679376,61.59590687545278,E
128.19317054548125,70.1396014519214,41.73525300352983,20.416527546206147,24.731644366318502,0.1040042298301261,0.03210051529912692,0.029718218769364497,61.949238641871446,E
125.08268875912943,56.94408739566809,37.071786892741905,18.057861772389334,20.126745328774245,0.09790214057985687,0.03343617353687018,0.030381579978581156,61.265373049360164,E
121.13676906869213,64.91342841195569,41.45227270462572,19.03612432262584,21.316788739498836,0.10227396786755204,0.033968425061795995,0.03221990939532045,62.109082206193236,E
126.43824660256838,65.99422677340159,40.37748777576562,21.0872901982458,21.53892385627289,0.10293281967340207,0.032443821355853386,0.030232611871970617,61.83203107562233,E
128.1048530541166,64.45899477344474,35.9765188963277,18.093436320392765,19.296166013256048,0.10155653377830186,0.03039466457300344,0.029391492582338738,61.60382116504282,E
122.29247241622377,66.38252316482725,46.92398629623625,21.19767821409516,24.37214825212035,0.1018050376740947,0.03407591657099059,0.03396339287906429,60.13673180405749,E
127.74626507200415,67.08645573395691,37.05443333667247,19.81542347889374,23.036333751987414,0.10183961080852612,0.02981661833550161,0.028260935092053612,61.632637909883506,E
128.47365311369515,70.3852374246377,36.170532215099605,19.233561461705488,21.46950101975158,0.10443638065969943,0.03015081627950893,0.027960601903330225,61.08097474363432,E
121.37756256000526,66.81439231438331,35.68703264694861,18.340318840531584,19.47306565724319,0.10547190862010865,0.02998882642672621,0.02964790132151084,59.906455344204794,E
127.89385623188808,63.21594742169256,34.21246834832422,17.31703324029911,17.661481477836702,0.0995533588230301,0.029647978260296585,0.029781492709520244,60.70501629170712,E
130.30029458306734,61.069204770101166,34.2144250389657,16.12854903640739,17.256871791155564,0.0956826961877283,0.02827832390110549,0.029926542399253984,62.42664079120495,E
128.4628585017924,61.940310763007126,34.21458054834481,18.145892789278744,17.1231468431308,0.0967850848972748,0.02852464104969295,0.03049432787045451,61.695137115307844,E
125.64957183018561,57.775565649451764,35.42612424996082,19.53311898535677,20.359578068717795,0.09399724566380341,0.028162865308394496,0.031197399800275718,61.60938176072378,E
120.78942581732939,63.69682824200016,39.781779544497105,18.933417773682322,21.852419297834352,0.09922724289430022,0.029537760875479005,0.03612972510145549,62.40692964424154,E
126.39417853856799,59.32878626158594,33.14793873920181,16.50752453004163,18.56042858300162,0.09662106961122512,0.025914042733456915,0.03314745209333276,62.33301925800795,E
121.70333800520443,55.70309753468994,30.24167216773686,12.42892920603402,14.876353104195184,0.09294743650389303,0.027848439252240592,0.031990014278537884,62.47927177740996,E
125.56438691983149,55.991445276428095,31.271995369917562,14.397940559665475,15.783176356653318,0.09241435194149408,0.02742083290658016,0.03115651297153384,62.18123972925638,E
119.41869028665523,65.32638066009066,35.15917481108627,15.740215183815245,16.740377125952172,0.09572108163017887,0.027514126732254347,0.03285360575726206,61.79821105034519,E
119.5445152141519,63.10974053607508,33.87532839051073,14.22409589579102,17.355425331634926,0.09508923157553523,0.028052067322551222,0.03358252329675535,62.888505327511545,E
163.02534407160678,78.98473514966183,177.92905296218245,172.89091480209925,168.85544406810487,0.01855691103730347,0.21086799786595434,0.0584574326266268,66.70327704696072,F
163.56190815891563,78.24615224332773,177.5359117407773,172.27941313783876,168.40570818612903,0.018004014595679293,0.21144011715344027,0.058096860964331976,67.11746333526607,F
163.31614899495378,79.75473823810064,177.49569050153994,171.91685069897713,168.0884552415077,0.019529068041243686,0.20804892527923724,0.05815294819835941,66.88511104230734,F
163.69738737849818,78.49728951729574,177.64946752624965,172.18298617990735,168.41292243918144,0.017962540128727257,0.21110516157179354,0.05863279137235309,67.11051817418705,F
163.32035619338296,79.37444342300263,177.8899254122017,172.66908939342872,168.7688094053675,0.018327026138535336,0.20895565856700155,0.05794689980557972,67.75798584406043,F
163.5891228247837,78.20223784684104,178.57834230700598,173.12490227460904,168.90918776430007,0.018651416810171538,0.21102018463341304,0.0579569280175521,66.40780426402037,F
163.70619723950352,80.6057590763255,178.45417798993796,172.87245562621166,169.04803357281364,0.01935871059540819,0.21010056299345342,0.057570783794470046,66.8754683404275,F
164.92490059183652,77.35790301572717,178.22162329736145,172.71445085061484,168.84933305840755,0.018106605513735743,0.2112911020672746,0.05679654358701338,66.50650445745089,F
163.72896851040622,78.2524419403053,178.4797832385405,172.8748110575358,169.05006564624665,0.01850754025803442,0.21120944658843763,0.057463007882986486,66.87433735663274,F
162.5716025744815,79.35746321848443,178.9855774580996,173.46552208968387,169.70253614139637,0.019826146883631053,0.20666487448293996,0.057158972752848355,66.76435421947996,F
164.98543923011513,80.66759303372056,177.91187629021618,172.2464828172404,169.02307891024842,0.018866867281791194,0.20745260345441727,0.05936570464362697,66.57562561530689,F
163.8957630597792,78.34125014783763,178.58417167835168,173.20539463529303,169.2826610829074,0.01862992194135269,0.20856849554474605,0.05761188972719544,66.78915603132313,F
162.42768485382527,79.83149065583035,178.67620040419652,173.1577722755296,169.32199931915162,0.02019032263114476,0.20684416662316626,0.057341815623302705,67.00846135467194,F
163.85491988788795,77.75258469694037,178.86514636092028,173.36410943325268,169.5046828603805,0.01810414079311004,0.20870882304977895,0.05855750749682027,66.15078903451023,F
163.90227630163642,77.37558994550629,178.66122779502402,173.11450364305787,169.38719063867057,0.017354247238649593,0.20912712442631862,0.05761673508685274,65.51983824238117,F
163.80714848143637,79.75814968005112,178.68609548966268,173.07403425003855,169.33696640973494,0.018703885031512872,0.20828280374763275,0.05850096539109528,66.60363321163771,F
164.52169095246543,79.41809391736781,178.3410580942753,172.9515449463502,169.40614110068694,0.018457908123794855,0.20664286680263222,0.056936048653172554,65.6783680210887,F
164.72381842470514,79.26138244639658,178.0224206604212,173.1806887886508,169.65142159667278,0.019497576013306393,0.20689413335724033,0.05818146268389675,65.28019317211917,F
164.3894707432816,79.7556976524194,178.2994815815464,172.9866534407218,169.4260667366663,0.0177664916084648,0.20752549982507323,0.057024856078038144,65.43554844333619,F
163.54595997841753,80.15049855884904,178.23734033770907,173.3876076125667,169.76352390271447,0.017946972211397624,0.20804934896864147,0.05651812045466618,65.9270390885503,F
164.86896524946832,81.6964394312561,179.0121328238139,173.88384784455184,170.04781680975057,0.019914067188312602,0.20658184065522145,0.05750464995830287,65.75209835954563,F
164.54170829908924,77.92488683527077,178.31471727860017,173.1760727106303,169.47111481751966,0.017337476792920033,0.21262520965672985,0.05757664900524808,66.59097110099628,F
164.76147954453853,80.34541267675118,178.84971263292798,173.5052782807112,169.6277481406471,0.019475810112406303,0.20901943753472083,0.05761000986477073,66.56290103731976,F
164.315381054168,76.60912060195821,178.43035064628165,173.45559012839428,169.79661720389285,0.01867153265810545,0.209809606348273,0.05713179385342908,66.25088128071214,F
164.11151359657245,78.59080131070901,178.6575341399015,173.3097685635421,169.65826207082213,0.018513938380465764,0.21047261528272074,0.05705650949817148,65.73145397946993,F
163.9253346557499,81.61462576256865,178.70259149430717,173.17240940618643,169.10632401287404,0.01886348858954244,0.2076838597725934,0.05741267344238891,66.48130851865113,F
165.17990526775168,79.18298402,178.85530718256373,173.46023783586895,169.85915171268883,0.01923794460303508,0.20807160298208918,0.05723576369041058,65.99791924717528,F
163.81277472369976,79.32221515025941,178.5750840369923,173.25951051168255,169.55908295670523,0.019194690574056535,0.20782006405150794,0.057167714562876296,66.73710649401994,F
163.8548706377209,78.70526138680913,178.92113577416944,173.25967392197379,169.4848176713413,0.018727677295823357,0.20726108604506513,0.05785878183484145,66.0750240318024,F
163.51005721631654,79.07165162782562,178.3720628645605,172.92337371891242,169.50966108873186,0.01947007363191014,0.2072633889660464,0.05719509911340864,66.88740513250214,F
131.1624939472142,175.99070752682096,51.44011848190635,49.26602486115285,55.50633406536966,0.10015680473850781,0.125525630245067,0.03654978612475551,28.253485146350357,G
133.09733744834887,175.5102850327129,50.84084604711227,49.19743128482146,55.107605746764044,0.10204120726656378,0.12690426967947427,0.0364848277501325,28.57951930711962,G
135.253054904582,175.9576058215901,51.064329658490074,47.87892095018576,51.91523473162115,0.09715212372406631,0.12616858292871713,0.037511738671477904,28.24756381614527,G
136.57299246550863,176.42872282503623,51.48421194060087,48.825067732244605,54.76608966061365,0.09585224617576575,0.1267547744252684,0.03636004818030749,28.131581076544517,G
134.17537500013566,175.2750830652425,50.5906238294261,49.78853257035566,55.24544967427492,0.10050815502856318,0.12479500671990543,0.03689150244469136,28.363480785264812,G
134.66797201438564,175.20026350088833,50.88474351667241,50.78257668088058,58.02476073904404,0.10031635152452663,0.12682355754887964,0.03712758313505653,28.81393185331569,G
135.97657547622842,175.8523306543086,50.43986536488408,50.003768309785535,53.37111987245967,0.09927987902234628,0.12515223191670935,0.037574046934945905,28.408304569761818,G
134.1886731210905,176.8784504386612,48.170946968120745,45.51476850093025,51.008163343001605,0.09693804057547574,0.12478799616392729,0.037599409803671255,27.98975100202462,G
134.1697036358874,176.652140779539,48.57293414570762,47.45472789525167,51.14496196871021,0.09774188152449059,0.12419519598716944,0.038280884699775516,28.23443050890956,G
134.5520882904893,175.3902481076332,50.72720927251925,50.304179312256714,57.51421391415825,0.09933283201549305,0.1272069075483877,0.03773304222007353,28.477651708751836,G
132.72191824820905,176.28858491504366,50.857565661442095,49.628856833279265,55.39993237533178,0.10001820417658487,0.12670110840594026,0.03719047896606406,28.447784139595402,G
134.8807571173021,177.01052696539003,49.91679107333229,46.215175652873455,48.98159271430084,0.09639156036179865,0.12516692150804679,0.03709150593850799,27.72548805601292,G
132.29825504063555,175.7534655636853,52.40522998505933,50.82785393482212,53.34211910726412,0.09852623930129967,0.12561100881531537,0.037206757839954314,27.99837258551116,G
135.28278417085002,174.16472317070637,50.267242765081015,49.60294177177496,56.21569150562399,0.10023801777120632,0.12537825025611096,0.037262148948829836,27.745113546801612,G
135.88015636354584,174.42769519538092,48.492609702641154,46.92270539787153,53.46390917721717,0.09897632318625618,0.12392400881221508,0.03619439269921372,27.912087992043865,G
135.2169394349071,174.27601325958807,53.23688312216001,51.83724614810489,59.58712872920669,0.0957906014460733,0.12363524140634069,0.036289295430273615,28.79238369696228,G
130.05351231655882,175.98570498856805,49.76360514305337,46.73809210540508,52.319424401358006,0.099359880495588,0.12717086227346003,0.03720705119923484,28.574512332665208,G
138.78033479407384,174.9022659507112,47.60693991729376,46.33440321256693,52.40319548094702,0.09884222012831347,0.12729998465848977,0.03670740787226966,28.357474092548113,G
132.3327841365697,175.88974803829527,49.337325445515255,48.48249598122626,52.40180733823795,0.09686284404908674,0.12450105057200318,0.037911133039006464,28.37759954695054,G
138.3856119165777,176.3998226017281,49.069815023828106,48.17359412503195,53.2458425154101,0.09478016642906535,0.12693493172606912,0.03835614210250771,28.097451618436207,G
138.37398685042552,176.7801917701385,49.65607051727878,48.89841403860812,51.53977650892898,0.09795099216157727,0.1278896856875418,0.039122540339443755,28.29722154636226,G
134.75430885406897,175.97348968848743,51.010342425699335,48.006246196755484,52.19623075548363,0.09573169605356481,0.1251293757255859,0.037711157903879695,27.98542811504474,G
137.31739292681863,175.57855988658682,50.38755065623357,49.489938903511,55.60369257915382,0.09712137285755718,0.1270932851363436,0.037415829608825474,28.31792751833742,G
134.55292221339005,175.51559178907448,51.610780258593145,50.65414519860904,55.83129377269775,0.09785567198371939,0.12475725472098792,0.03739493046616604,28.667246341651577,G
136.89907233699574,176.1073293292352,49.22982442462325,49.34365611525837,52.692667491814674,0.09785297836530925,0.12551092511430495,0.03882734435759119,28.200489417357275,G
135.59945936333096,176.90547793366628,51.27000087131659,48.50798508283208,53.211105109383254,0.0944933321324925,0.1247671556293878,0.03713098650710446,28.582794061527256,G
